_id,regionId,regionName,date,bedReservedOxygen,bedUsedOxygen,bedUsedConfirmedOxygen,bedUsedSuspiciousOxygen,url,bedReservedReanimation,bedUsedReanimation,bedUsedConfirmedReanimation,bedUsedSuspiciousReanimation,bedReservedChildren,bedUsedChildren,bedUsedConfirmedChildren,bedUsedSuspiciousChildren,bedReservedMaternity,bedUsedMaternity,bedUsedConfirmedMaternity,bedUsedSuspiciousMaternity,bedReservedTotal,bedReservedTotalCovid,bedReservedTotalOther,bedUsedTotalCovid,bedReservedOxigen,bedReservedOxigenCovid,bedReservedOxigenOther,bedUsedOxigenCovid,bedReservedReanimationCovid,bedReservedReanimationOther,bedUsedReanimationCovid,HospitalizedPerDay,RecoveredPerDay,usedIvm,usedEkmoCovid,usedEkmoSuspicious,vaccinationAstraZeneca1,vaccinationPfizer1,vaccinationSinovac1,vaccinationNovavax1,vaccinationAge18_20_1,vaccinationAge20_39_1,vaccinationAge40_49_1,vaccinationAge50_59_1,vaccinationAge60_69_1,vaccinationAge70_79_1,vaccinationAge80__1
607de70401199d2a103fba64,107,Волинська область,2021-03-15,1608,484,402,82,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,211,58,54,4,46,11,2,9,35,1,0,1,4779,1775,3004,658,1897,1608,289,484,143,68,58,47,11,21,0,0,270,0,0,null,0,98,74,48,38,12,0
607de70401199d2a103fba65,112,Дніпропетровська область,2021-03-15,4103,1267,921,346,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,321,151,118,33,235,83,3,80,30,6,6,0,9934,4813,5121,2083,4499,4103,396,1267,234,87,151,111,60,37,0,0,490,0,0,null,1,117,137,133,86,15,1
607de70401199d2a103fba66,114,Донецька область,2021-03-15,3364,730,523,207,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,276,73,62,11,207,15,3,12,47,1,1,0,8777,3857,4920,1052,3652,3364,288,730,208,68,73,79,56,21,0,0,600,0,0,null,41,372,122,57,6,2,0
607de70401199d2a103fba67,118,Житомирська область,2021-03-15,2469,1552,1313,239,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,269,125,111,14,127,18,9,9,30,6,5,1,5273,2818,2455,1633,2827,2469,358,1552,219,50,125,158,52,57,0,0,130,0,0,null,2,33,36,33,26,0,0
607de70401199d2a103fba68,121,Закарпатська область,2021-03-15,1797,1221,1150,71,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,136,128,8,41,23,22,1,41,14,14,0,5119,2460,2659,2011,1864,1797,67,1221,157,56,136,87,44,29,4,0,190,0,0,null,2,58,37,60,30,3,0
607de70401199d2a103fba69,123,Запорізька область,2021-03-15,2365,615,530,85,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,435,88,82,6,170,28,6,22,76,4,3,1,8346,2861,5485,821,2897,2365,532,615,243,192,88,57,10,41,0,2,240,0,0,null,0,64,55,78,37,6,0
607de70401199d2a103fba6a,126,Івано-Франківська область,2021-03-15,2949,1960,1794,166,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,276,181,171,10,265,85,47,38,109,67,47,20,7081,4202,2879,3418,3234,2949,285,1960,237,39,181,116,99,90,0,0,490,0,0,null,12,177,109,117,55,15,5
607de70401199d2a103fba6b,132,Київська область,2021-03-15,2497,1204,1076,128,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,192,96,86,10,107,25,15,10,81,4,3,1,5517,2852,2665,1420,2788,2497,291,1204,185,7,96,75,34,30,0,0,600,0,0,null,6,160,162,154,100,18,0
607de70401199d2a103fba6c,135,Кіровоградська область,2021-03-15,1050,190,179,11,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,26,25,1,27,2,2,0,3,0,0,0,2636,1050,1586,233,1151,1050,101,190,54,34,26,11,14,16,0,0,180,0,0,null,0,37,38,55,29,18,3
607de70401199d2a103fba6d,144,Луганська область,2021-03-15,1432,223,180,43,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,24,21,3,30,25,3,22,26,0,0,0,2906,1432,1474,254,1820,1432,388,223,89,26,24,9,7,9,0,0,220,0,0,null,0,113,63,34,10,0,0
607de70401199d2a103fba6e,146,Львівська область,2021-03-15,3705,1984,1541,443,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,347,179,162,17,50,24,17,7,50,28,22,6,7981,3957,4024,2238,4673,3705,968,1984,263,84,179,90,39,57,0,0,349,0,0,null,0,116,109,58,60,6,0
607de70401199d2a103fba6f,148,Миколаївська область,2021-03-15,1888,1071,825,246,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,196,93,82,11,95,84,30,54,70,10,10,0,3660,2318,1342,1405,1993,1888,105,1071,174,22,93,76,42,31,0,0,240,0,0,null,2,57,68,69,34,10,0
607de70401199d2a103fba70,151,Одеська область,2021-03-15,2594,1191,886,305,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,366,114,90,24,277,89,12,77,47,3,2,1,8559,3634,4925,1697,3074,2594,480,1191,293,73,114,132,57,28,0,1,270,0,0,null,6,67,61,68,43,21,4
607de70401199d2a103fba71,153,Полтавська область,2021-03-15,2045,467,310,157,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,77,58,19,155,32,5,27,32,5,3,2,4890,2350,2540,665,2339,2045,294,467,190,31,77,47,13,29,0,0,690,0,0,null,3,182,164,183,111,13,34
607de70401199d2a103fba72,156,Рівненська область,2021-03-15,1378,295,263,32,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,138,44,41,3,102,5,0,5,29,0,0,0,4028,1904,2124,630,1430,1378,52,295,110,28,44,48,22,21,0,0,300,0,0,null,1,96,76,77,43,7,0
607de70401199d2a103fba73,159,Сумська область,2021-03-15,1606,661,498,163,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,107,55,48,7,140,36,6,30,0,0,0,0,5391,1939,3452,699,1953,1606,347,661,83,24,55,43,12,24,0,0,280,0,0,null,0,72,95,77,33,3,0
607de70401199d2a103fba74,161,Тернопільська область,2021-03-15,1918,681,659,22,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,88,87,1,132,15,15,0,6,0,0,0,6587,2120,4467,1037,2229,1918,311,681,231,35,88,37,19,17,0,0,590,0,0,null,3,141,133,142,111,53,7
607de70401199d2a103fba75,163,Харківська область,2021-03-15,4864,1482,1271,211,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,166,159,7,620,27,2,25,61,9,9,0,7631,4864,2767,2032,5184,4864,320,1482,252,84,166,109,66,109,0,0,259,0,0,null,0,58,74,58,45,16,8
607de70401199d2a103fba76,165,Херсонська область,2021-03-15,1967,176,147,29,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,18,18,0,24,5,0,5,20,5,1,4,3384,2284,1100,273,1996,1967,29,176,143,11,18,17,10,4,0,0,360,0,0,null,1,85,77,125,59,11,2
607de70401199d2a103fba77,168,Хмельницька область,2021-03-15,2237,1073,919,154,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,94,85,9,130,8,2,6,40,16,16,0,5942,2498,3444,1388,2463,2237,226,1073,152,22,94,85,24,33,0,0,410,0,0,null,1,106,107,89,88,19,0
607de70401199d2a103fba78,171,Черкаська область,2021-03-15,2806,601,553,48,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,177,74,71,3,71,3,2,1,20,2,2,0,5528,2890,2638,733,2905,2806,99,601,152,25,74,32,19,14,0,0,180,0,0,null,1,19,46,63,40,11,0
607de70401199d2a103fba79,173,Чернівецька область,2021-03-15,1791,927,819,108,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,166,96,83,13,60,0,0,0,20,6,6,0,4651,2359,2292,1424,1878,1791,87,927,140,26,96,63,22,32,3,0,370,0,0,null,1,90,98,92,80,8,1
607de70401199d2a103fba7a,174,Чернігівська область,2021-03-15,1369,460,370,90,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,167,50,45,5,76,41,6,35,20,0,0,0,4883,1621,3262,606,1546,1369,177,460,142,25,50,56,17,18,0,0,220,0,0,null,1,48,62,73,29,7,0
607de70401199d2a103fba7b,180,м. Київ,2021-03-15,3922,2471,2230,241,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,486,257,244,13,128,52,17,35,84,31,26,5,11477,5069,6408,3407,4604,3922,682,2471,376,110,257,262,43,155,6,0,560,0,0,null,3,217,119,123,78,17,3
607de70401199d2a103fba7c,false,Україна,2021-03-15,60772,24703,20480,4223,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,5977,2515,2253,262,3412,805,270,535,1049,237,180,57,150267,71257,79010,34269,68216,60772,7444,24703,4708,1269,2515,2008,860,998,13,3,8928,0,0,null,88,2695,2236,2200,1331,310,68
607de70401199d2a103fba7d,105,Вінницька область,2021-03-16,3129,1677,1089,588,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,295,153,114,39,99,58,37,21,73,21,5,16,5541,3444,2097,2424,3427,3129,298,1677,250,45,153,393,414,77,0,0,480,0,0,null,2,128,122,138,78,10,2
607de70401199d2a103fba7e,107,Волинська область,2021-03-16,1618,494,406,88,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,211,58,51,7,46,11,2,9,35,2,0,2,4779,1785,2994,665,1907,1618,289,494,143,68,58,93,84,22,0,0,130,0,0,null,0,35,35,30,22,8,0
607de70401199d2a103fba7f,112,Дніпропетровська область,2021-03-16,4103,1379,1020,359,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,321,167,141,26,235,75,3,72,32,8,8,0,9934,4813,5121,2195,4499,4103,396,1379,235,86,167,366,256,42,0,0,390,0,0,null,4,126,108,92,49,10,1
607de70401199d2a103fba80,114,Донецька область,2021-03-16,3378,762,543,219,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,276,78,63,15,207,20,3,17,47,1,1,0,8777,3857,4920,1102,3666,3378,288,762,208,68,78,153,118,23,0,0,640,0,0,null,18,395,162,62,3,0,0
607de70401199d2a103fba81,118,Житомирська область,2021-03-16,2469,1560,1298,262,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,269,127,117,10,127,17,11,6,30,4,3,1,5273,2818,2455,1651,2827,2469,358,1560,219,50,127,241,222,64,0,0,170,0,0,null,0,46,39,40,42,3,0
607de70401199d2a103fba82,121,Закарпатська область,2021-03-16,1817,1226,1136,90,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,134,127,7,41,28,25,3,41,12,12,0,5119,2466,2653,2008,1884,1817,67,1226,157,56,134,233,231,31,5,0,160,0,0,null,0,39,37,36,42,6,0
607de70401199d2a103fba83,123,Запорізька область,2021-03-16,2365,655,565,90,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,435,85,78,7,170,32,9,23,76,3,2,1,8346,2861,5485,869,2897,2365,532,655,243,192,85,158,110,34,0,6,250,0,0,null,1,78,58,87,19,7,0
607de70401199d2a103fba84,126,Івано-Франківська область,2021-03-16,3001,1978,1818,160,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,276,187,177,10,265,85,52,33,109,65,46,19,7081,4207,2874,3366,3280,3001,279,1978,237,39,187,296,354,88,0,0,610,0,0,null,14,241,122,149,61,20,3
607de70401199d2a103fba85,132,Київська область,2021-03-16,2497,1301,1116,185,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=132,192,100,90,10,107,27,12,15,81,4,4,0,5517,2852,2665,1458,2788,2497,291,1301,185,7,100,228,177,32,0,0,440,0,0,null,3,98,83,117,104,31,4
607de70401199d2a103fba86,135,Кіровоградська область,2021-03-16,1050,204,182,22,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=135,88,27,27,0,27,2,2,0,3,2,2,0,2636,1050,1586,251,1151,1050,101,204,54,34,27,44,36,17,0,0,240,0,0,null,0,45,47,93,45,6,4
607de70401199d2a103fba87,144,Луганська область,2021-03-16,1432,245,187,58,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=144,115,21,21,0,30,23,3,20,26,0,0,0,2906,1432,1474,270,1820,1432,388,245,89,26,21,43,25,10,0,0,460,0,0,null,0,58,165,113,88,31,5
607de70401199d2a103fba88,146,Львівська область,2021-03-16,3705,2047,1598,449,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=146,347,185,172,13,50,18,15,3,50,31,25,6,8004,3960,4044,2295,4673,3705,968,2047,266,81,185,259,202,65,0,0,590,0,0,null,4,231,122,135,72,24,2
607de70401199d2a103fba89,148,Миколаївська область,2021-03-16,1898,1086,845,241,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=148,196,88,79,9,95,82,25,57,70,11,8,3,3700,2378,1322,1426,2003,1898,105,1086,173,23,88,188,167,33,0,0,270,0,0,null,0,73,75,72,48,2,0
607de70401199d2a103fba8a,151,Одеська область,2021-03-16,2594,1234,882,352,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=151,370,118,89,29,277,85,12,73,47,4,2,2,8559,3634,4925,1727,3074,2594,480,1234,297,73,118,267,249,29,0,0,450,0,0,null,6,132,117,103,64,27,1
607de70401199d2a103fba8b,153,Полтавська область,2021-03-16,2077,489,331,158,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=153,221,72,60,12,155,29,6,23,32,4,3,1,4890,2350,2540,700,2371,2077,294,489,190,31,72,144,110,29,0,0,470,0,0,null,2,97,122,126,94,24,5
607de70401199d2a103fba8c,156,Рівненська область,2021-03-16,1381,310,270,40,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=156,138,46,39,7,102,4,0,4,29,1,0,1,4028,1904,2124,672,1433,1381,52,310,111,27,46,108,63,20,0,0,260,0,0,null,0,110,63,36,43,7,1
607de70401199d2a103fba8d,159,Сумська область,2021-03-16,1606,686,510,176,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=159,107,58,50,8,140,33,4,29,0,0,0,0,5391,1939,3452,720,1953,1606,347,686,83,24,58,125,104,20,0,0,340,0,0,null,5,82,92,98,60,3,0
607de70401199d2a103fba8e,161,Тернопільська область,2021-03-16,1951,648,634,14,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=161,266,86,85,1,132,20,18,2,6,0,0,0,6602,2158,4444,1008,2245,1951,294,648,231,35,86,73,117,15,0,0,600,0,0,null,6,169,118,155,102,39,11
607de70401199d2a103fba8f,163,Харківська область,2021-03-16,4865,1538,1312,226,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=163,336,167,163,4,620,34,2,32,61,10,10,0,7631,4865,2766,2097,5185,4865,320,1538,252,84,167,259,215,118,0,0,370,0,0,null,0,90,106,97,61,15,1
607de70401199d2a103fba90,165,Херсонська область,2021-03-16,1967,176,144,32,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=165,154,16,16,0,24,3,0,3,20,5,1,4,3384,2284,1100,289,1996,1967,29,176,143,11,16,52,36,7,0,0,700,0,0,null,1,136,175,219,135,20,14
607de70401199d2a103fba91,168,Хмельницька область,2021-03-16,2237,1107,912,195,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=168,174,100,94,6,130,18,12,6,40,13,13,0,5952,2508,3444,1474,2463,2237,226,1107,152,22,100,220,143,31,0,0,279,0,0,null,1,63,67,89,52,7,0
607de70401199d2a103fba92,171,Черкаська область,2021-03-16,2806,648,589,59,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=171,177,82,77,5,71,3,1,2,20,2,2,0,5528,2890,2638,760,2905,2806,99,648,155,22,82,117,90,13,0,0,170,0,0,null,0,36,43,31,54,6,0
607de70401199d2a103fba93,173,Чернівецька область,2021-03-16,1791,948,846,102,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=173,166,92,78,14,60,0,0,0,20,7,6,1,4651,2359,2292,1437,1878,1791,87,948,140,26,92,172,159,28,3,0,190,0,0,null,4,55,47,48,28,8,0
607de70401199d2a103fba94,174,Чернігівська область,2021-03-16,1369,511,373,138,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=174,167,46,41,5,76,55,8,47,20,0,0,0,4883,1621,3262,655,1546,1369,177,511,142,25,46,126,94,19,0,0,340,0,0,null,0,102,87,106,38,7,0
607de70401199d2a103fba95,180,м. Київ,2021-03-16,3922,2701,2453,248,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=180,495,277,268,9,128,54,23,31,84,29,24,5,11477,5071,6406,3588,4604,3922,682,2701,385,110,277,529,342,170,4,0,840,0,0,null,4,242,219,206,135,29,5
607de70401199d2a103fba96,false,Україна,2021-03-16,61028,25610,21059,4551,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=2&distributionBy=age&regionId=,6005,2570,2317,253,3414,816,285,531,1052,239,177,62,150589,71506,79083,35107,68475,61028,7447,25610,4740,1265,2570,4887,4118,1037,12,6,9839,0,0,null,75,2907,2431,2478,1539,350,59
607de70401199d2a103fba97,105,Вінницька область,2021-03-17,3119,1695,1148,547,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=105,295,147,110,37,99,60,44,16,73,17,3,14,5541,3444,2097,2406,3417,3119,298,1695,250,45,147,306,326,78,0,0,440,0,0,null,5,114,107,109,83,21,1
607de70401199d2a103fba98,107,Волинська область,2021-03-17,1618,502,423,79,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=107,211,57,49,8,57,10,1,9,35,1,0,1,4779,1806,2973,679,1951,1618,333,502,143,68,57,83,75,21,0,0,330,0,0,null,0,98,86,75,53,17,1
607de70401199d2a103fba99,112,Дніпропетровська область,2021-03-17,4103,1469,1072,397,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=112,321,173,147,26,235,96,5,91,30,7,7,0,9934,4813,5121,2323,4499,4103,396,1469,235,86,173,350,221,44,0,0,490,0,0,null,4,121,137,140,74,13,1
607de70401199d2a103fba9a,114,Донецька область,2021-03-17,3378,814,558,256,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=114,276,76,65,11,207,18,3,15,47,1,1,0,8777,3857,4920,1145,3666,3378,288,814,208,68,76,179,151,28,0,0,620,0,0,null,39,328,143,87,16,6,1
607de70401199d2a103fba9b,118,Житомирська область,2021-03-17,2469,1620,1354,266,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=118,269,124,115,9,127,17,11,6,30,4,3,1,5273,2818,2455,1689,2827,2469,358,1620,219,50,124,201,163,63,0,0,220,0,0,null,4,50,54,58,48,5,1
607de70401199d2a103fba9c,121,Закарпатська область,2021-03-17,1847,1219,1127,92,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=121,213,132,123,9,41,24,21,3,41,9,9,0,5119,2466,2653,1926,1914,1847,67,1219,157,56,132,173,243,27,4,0,310,0,0,null,8,125,73,70,34,0,0
607de70401199d2a103fba9d,123,Запорізька область,2021-03-17,2365,670,588,82,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=123,435,101,95,6,170,30,10,20,76,3,2,1,8346,2861,5485,876,2897,2365,532,670,246,189,101,125,118,46,0,2,270,0,0,null,0,70,77,78,39,6,0
607de70401199d2a103fba9e,126,Івано-Франківська область,2021-03-17,3056,1923,1798,125,https://health-security.rnbo.gov.ua/api/vaccination/process/chart?vaccines=&dose=1&distributionBy=age&regionId=126,276,187,172,15,265,82,56,26,109,63,51,12,7081,4207,2874,3258,3335,3056,279,1923,237,39,187,251,354,88,0,0,432,0,0,null,1,157,93,105,61,12,3
